age,balance,duration,job,marital,education,default,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
46,2558,107,blue-collar,married,primary,no,yes,no,telephone,20,nov,1,167,1,other,no
26,484,48,blue-collar,married,secondary,no,yes,no,unknown,19,may,2,-1,0,unknown,no
30,3516,447,services,single,tertiary,no,yes,no,unknown,29,may,4,-1,0,unknown,no
42,5639,430,blue-collar,married,secondary,no,yes,no,cellular,17,jul,2,-1,0,unknown,no
42,100,64,management,single,tertiary,no,no,no,cellular,7,aug,2,-1,0,unknown,no
31,1306,217,admin.,single,secondary,no,yes,no,unknown,28,may,5,-1,0,unknown,no
37,815,77,management,single,tertiary,no,yes,no,cellular,7,may,1,-1,0,unknown,no
26,245,16,blue-collar,married,secondary,no,yes,no,unknown,26,may,11,-1,0,unknown,no
54,191,753,blue-collar,married,unknown,no,no,no,cellular,4,aug,2,-1,0,unknown,no
70,2815,125,retired,married,secondary,no,no,no,cellular,26,apr,2,182,1,failure,no
29,3672,1210,self-employed,single,secondary,no,yes,yes,unknown,28,may,1,-1,0,unknown,no
50,1572,185,services,married,secondary,no,yes,no,cellular,9,jul,1,-1,0,unknown,no
60,385,80,unemployed,divorced,secondary,no,yes,no,cellular,4,feb,1,-1,0,unknown,no
32,29,156,technician,single,secondary,no,no,no,cellular,19,aug,2,-1,0,unknown,no
32,84,403,technician,married,secondary,no,no,yes,cellular,29,jul,3,-1,0,unknown,no
34,876,145,self-employed,single,tertiary,no,yes,no,cellular,17,nov,2,-1,0,unknown,no
48,1499,17,services,single,primary,no,yes,no,cellular,12,may,7,-1,0,unknown,no
25,0,160,student,married,tertiary,no,yes,no,cellular,9,jul,1,-1,0,unknown,no
32,6217,486,management,married,secondary,no,yes,yes,cellular,18,nov,2,181,2,failure,no
32,329,321,blue-collar,married,primary,no,yes,no,cellular,3,feb,1,-1,0,unknown,no
47,162,203,admin.,divorced,secondary,no,yes,no,unknown,9,may,4,-1,0,unknown,no
32,14533,646,technician,married,unknown,no,no,no,cellular,31,dec,3,198,2,success,no
49,151,97,management,single,tertiary,no,yes,no,cellular,8,jul,3,-1,0,unknown,yes
53,-2,144,services,married,secondary,no,yes,yes,cellular,16,apr,2,-1,0,unknown,no
41,4684,30,blue-collar,single,unknown,no,no,no,unknown,20,jun,6,-1,0,unknown,no
47,1149,82,management,divorced,tertiary,no,no,yes,cellular,15,jul,2,-1,0,unknown,no
35,11,326,blue-collar,married,primary,no,yes,no,unknown,13,may,4,-1,0,unknown,no
33,8004,414,management,single,secondary,no,no,no,cellular,19,nov,3,-1,0,unknown,no
49,1019,285,blue-collar,married,primary,no,yes,no,cellular,16,apr,5,-1,0,unknown,no
46,1297,716,management,divorced,tertiary,no,no,no,cellular,11,aug,3,-1,0,unknown,yes
29,415,449,management,divorced,tertiary,no,yes,yes,unknown,28,may,4,-1,0,unknown,no
58,671,16,self-employed,married,primary,no,yes,no,unknown,17,jun,3,-1,0,unknown,no
40,2378,65,admin.,single,secondary,no,yes,no,unknown,2,jun,1,-1,0,unknown,no
34,417,138,management,married,tertiary,no,yes,no,cellular,18,nov,1,-1,0,unknown,no
60,71,121,retired,married,primary,no,no,no,cellular,10,jul,3,-1,0,unknown,no
43,1188,140,management,married,tertiary,no,no,no,cellular,27,may,2,-1,0,unknown,no
50,8139,256,blue-collar,married,primary,no,yes,no,cellular,18,aug,6,-1,0,unknown,no
33,249,61,blue-collar,married,secondary,no,yes,no,cellular,31,jul,4,-1,0,unknown,no
37,689,367,blue-collar,married,primary,no,yes,no,cellular,14,jul,2,-1,0,unknown,no
55,203,9,self-employed,married,secondary,no,yes,no,telephone,14,may,5,174,12,other,no
45,-183,395,blue-collar,single,primary,yes,no,yes,cellular,15,jul,4,-1,0,unknown,no
47,3451,125,blue-collar,married,primary,no,no,yes,cellular,21,nov,2,-1,0,unknown,no
58,116,580,technician,married,secondary,no,no,no,unknown,16,jun,3,-1,0,unknown,no
36,1746,15,services,married,secondary,no,yes,no,cellular,7,apr,1,316,1,failure,no
55,0,119,technician,married,secondary,no,yes,no,unknown,30,may,2,-1,0,unknown,no
31,897,26,blue-collar,married,secondary,no,yes,no,unknown,20,may,2,-1,0,unknown,no
38,821,224,technician,married,secondary,no,yes,yes,cellular,17,nov,2,180,1,failure,no
42,130,285,blue-collar,married,secondary,no,yes,no,unknown,29,may,1,-1,0,unknown,no
32,1,399,management,divorced,tertiary,no,yes,no,unknown,8,may,4,-1,0,unknown,no
39,8,88,blue-collar,married,secondary,no,no,no,cellular,30,jul,3,-1,0,unknown,no
41,55,185,technician,married,secondary,no,yes,no,cellular,6,aug,4,-1,0,unknown,no
59,699,98,blue-collar,married,primary,no,no,no,cellular,28,jan,1,154,6,failure,no
42,759,97,unemployed,divorced,secondary,no,no,no,cellular,28,jan,1,169,3,failure,no
33,687,72,blue-collar,married,secondary,no,yes,no,cellular,14,may,2,370,1,failure,no
53,4968,109,retired,married,secondary,no,no,no,cellular,6,may,1,87,2,failure,no
43,1211,208,blue-collar,married,primary,no,yes,no,unknown,6,may,3,-1,0,unknown,no
39,426,1029,self-employed,single,tertiary,no,no,no,unknown,18,jun,1,-1,0,unknown,yes
27,376,273,entrepreneur,single,secondary,no,yes,yes,cellular,5,may,1,-1,0,unknown,no
39,12,130,management,married,tertiary,no,yes,no,unknown,23,may,1,-1,0,unknown,no
27,23,590,blue-collar,single,secondary,no,no,no,cellular,26,feb,2,-1,0,unknown,no
33,353,107,admin.,married,secondary,no,yes,no,cellular,19,nov,2,-1,0,unknown,no
29,330,88,services,divorced,secondary,no,yes,no,unknown,12,may,2,-1,0,unknown,no
33,0,305,management,divorced,tertiary,no,no,no,cellular,13,aug,2,-1,0,unknown,no
41,353,90,entrepreneur,married,secondary,no,no,no,cellular,19,nov,2,-1,0,unknown,no
38,2273,222,technician,single,tertiary,no,yes,no,cellular,17,apr,1,-1,0,unknown,no
30,0,127,management,married,tertiary,no,yes,no,cellular,9,jul,1,-1,0,unknown,no
58,744,38,unemployed,married,tertiary,no,no,no,telephone,28,jan,1,-1,0,unknown,no
37,608,380,services,single,secondary,no,no,no,cellular,14,may,3,-1,0,unknown,no
36,356,244,admin.,divorced,secondary,no,yes,no,cellular,7,apr,3,313,1,failure,no
45,1291,189,blue-collar,married,primary,no,yes,no,cellular,28,aug,17,-1,0,unknown,no
23,-306,217,technician,single,secondary,no,yes,no,unknown,4,jun,2,-1,0,unknown,no
53,306,388,blue-collar,married,primary,no,no,no,cellular,28,jul,3,181,1,success,yes
44,-312,22,blue-collar,married,primary,no,yes,no,unknown,20,jun,3,-1,0,unknown,no
32,493,289,technician,single,secondary,no,no,no,cellular,13,aug,2,-1,0,unknown,no
32,71,221,management,married,tertiary,no,yes,no,cellular,21,jul,8,-1,0,unknown,no
38,669,129,admin.,married,tertiary,no,yes,yes,cellular,31,jul,2,-1,0,unknown,no
47,556,147,blue-collar,married,primary,no,yes,no,cellular,4,feb,2,264,4,other,no
34,84,299,services,single,secondary,no,yes,no,unknown,23,may,1,-1,0,unknown,no
52,108,543,services,married,secondary,no,yes,no,unknown,15,may,12,-1,0,unknown,no
45,-11,247,admin.,single,secondary,no,yes,no,cellular,5,may,1,-1,0,unknown,no
50,1164,166,blue-collar,married,primary,no,yes,no,unknown,8,may,2,-1,0,unknown,no
52,-191,755,blue-collar,divorced,primary,no,yes,no,unknown,15,may,1,-1,0,unknown,yes
37,132,336,blue-collar,married,secondary,no,no,no,unknown,27,may,2,-1,0,unknown,no
51,2237,619,blue-collar,married,secondary,no,yes,no,unknown,29,may,1,-1,0,unknown,no
32,4761,159,management,married,tertiary,no,yes,no,cellular,5,may,2,350,2,failure,no
33,-346,29,blue-collar,married,secondary,no,yes,yes,unknown,23,may,3,-1,0,unknown,no
28,655,606,unemployed,married,secondary,no,yes,no,unknown,4,jun,2,-1,0,unknown,no
66,1048,971,management,married,tertiary,no,yes,no,cellular,23,jun,2,-1,0,unknown,no
31,0,231,services,single,secondary,no,yes,no,unknown,28,may,2,-1,0,unknown,no
35,624,163,blue-collar,married,primary,no,yes,no,unknown,7,may,1,-1,0,unknown,no
47,1784,385,services,single,unknown,no,no,no,cellular,19,oct,2,-1,0,unknown,yes
36,1281,119,admin.,single,secondary,no,no,no,telephone,24,jul,2,-1,0,unknown,no
32,569,348,technician,single,tertiary,no,no,yes,cellular,29,jan,1,-1,0,unknown,no
34,1666,30,blue-collar,married,primary,no,yes,no,unknown,31,mar,1,-1,0,unknown,no
40,168,249,admin.,married,secondary,no,yes,no,cellular,7,may,2,169,1,failure,no
33,263,119,self-employed,married,tertiary,no,no,no,cellular,4,may,2,-1,0,unknown,no
39,-405,177,blue-collar,married,secondary,no,yes,no,cellular,8,may,1,-1,0,unknown,no
38,279,110,self-employed,married,secondary,no,yes,no,unknown,28,may,5,-1,0,unknown,no
32,0,594,technician,single,secondary,no,no,no,cellular,18,aug,4,-1,0,unknown,yes
65,300,105,unknown,married,unknown,no,no,no,cellular,12,jan,1,-1,0,unknown,no
34,415,123,unemployed,single,tertiary,no,no,no,cellular,12,aug,1,-1,0,unknown,no
34,0,172,admin.,single,primary,no,yes,yes,cellular,6,may,4,-1,0,unknown,no
42,1322,178,blue-collar,single,primary,no,yes,yes,cellular,8,jul,1,-1,0,unknown,no
31,1062,230,services,married,secondary,no,yes,yes,cellular,6,apr,1,-1,0,unknown,no
47,302,89,technician,married,secondary,no,yes,no,unknown,20,jun,3,-1,0,unknown,no
44,809,118,technician,divorced,secondary,no,yes,no,unknown,15,may,4,-1,0,unknown,no
38,-278,143,housemaid,married,secondary,no,yes,no,cellular,28,jul,2,-1,0,unknown,no
28,3238,7,management,single,tertiary,no,yes,no,unknown,19,may,1,-1,0,unknown,no
46,751,104,admin.,single,secondary,no,yes,no,unknown,13,may,2,-1,0,unknown,no
51,-28,220,blue-collar,divorced,primary,no,no,yes,unknown,2,jul,2,-1,0,unknown,no
42,0,85,management,divorced,tertiary,no,no,no,unknown,20,jun,2,-1,0,unknown,no
37,2442,91,technician,single,secondary,no,no,no,cellular,16,feb,3,-1,0,unknown,yes
58,1798,19,unemployed,married,tertiary,no,yes,no,cellular,5,feb,8,-1,0,unknown,no
43,132,574,admin.,married,secondary,no,no,no,cellular,19,aug,1,84,3,success,yes
36,260,49,management,single,tertiary,no,yes,no,cellular,7,may,1,-1,0,unknown,no
34,7,171,blue-collar,married,secondary,no,yes,yes,cellular,2,feb,2,193,2,other,no
31,3283,258,management,single,tertiary,no,no,no,cellular,2,feb,1,73,1,failure,yes
49,323,41,technician,married,unknown,no,yes,no,cellular,18,nov,2,-1,0,unknown,no
54,2960,83,management,married,tertiary,no,yes,no,cellular,20,nov,1,-1,0,unknown,no
29,486,95,unemployed,single,secondary,no,no,no,telephone,30,apr,1,-1,0,unknown,no
51,343,78,retired,divorced,secondary,no,yes,no,unknown,30,may,2,-1,0,unknown,no
40,507,134,unemployed,divorced,secondary,no,yes,no,cellular,2,feb,1,266,7,failure,no
35,5958,215,management,single,tertiary,no,yes,no,cellular,22,mar,1,-1,0,unknown,yes
25,304,226,student,single,secondary,no,no,no,cellular,26,may,2,-1,0,unknown,yes
32,118,1275,blue-collar,single,secondary,no,yes,no,cellular,17,jul,1,-1,0,unknown,yes
30,123,66,self-employed,married,secondary,no,no,yes,unknown,17,jul,1,85,5,other,no
38,76,196,management,married,tertiary,no,yes,no,cellular,7,jul,3,-1,0,unknown,no
46,70,229,admin.,married,secondary,no,yes,no,cellular,27,mar,2,-1,0,unknown,yes
43,960,241,unemployed,married,primary,no,yes,yes,unknown,15,may,2,-1,0,unknown,no
32,2185,354,technician,single,tertiary,no,no,no,cellular,20,nov,2,-1,0,unknown,no
29,309,471,blue-collar,single,secondary,no,yes,no,cellular,11,may,3,-1,0,unknown,no
56,2190,90,blue-collar,married,secondary,no,no,yes,cellular,30,jan,2,232,1,failure,no
57,0,58,technician,married,primary,no,no,no,unknown,5,jun,8,-1,0,unknown,no
38,3732,379,admin.,married,secondary,no,yes,no,unknown,21,may,2,-1,0,unknown,no
51,1550,12,technician,married,primary,no,no,no,unknown,20,jun,5,-1,0,unknown,no
35,62,67,admin.,single,tertiary,no,no,yes,cellular,30,apr,1,-1,0,unknown,no
37,704,165,blue-collar,married,primary,no,no,no,unknown,18,jun,7,-1,0,unknown,no
48,4415,1032,management,married,secondary,no,yes,no,cellular,8,apr,3,141,7,failure,yes
30,4,84,blue-collar,single,secondary,yes,yes,no,unknown,23,may,3,-1,0,unknown,no
60,262,393,retired,married,secondary,no,no,no,cellular,18,aug,4,-1,0,unknown,no
56,238,808,management,married,secondary,no,yes,no,cellular,19,nov,1,-1,0,unknown,no
45,97,923,blue-collar,married,primary,no,yes,no,unknown,7,may,3,-1,0,unknown,no
38,410,63,technician,divorced,secondary,no,no,no,cellular,11,aug,6,-1,0,unknown,no
20,1191,274,student,single,secondary,no,no,no,cellular,12,feb,1,-1,0,unknown,no
59,-47,84,retired,married,primary,no,yes,no,cellular,27,aug,4,-1,0,unknown,no
34,197,78,technician,married,tertiary,no,no,no,cellular,20,aug,3,-1,0,unknown,yes
36,6,41,blue-collar,married,unknown,no,no,no,unknown,20,jun,7,-1,0,unknown,no
53,2398,317,admin.,single,secondary,no,yes,no,cellular,2,aug,1,180,2,failure,yes
51,630,138,management,married,tertiary,no,yes,no,cellular,5,may,1,-1,0,unknown,no
58,235,88,retired,married,secondary,no,no,no,cellular,27,aug,4,-1,0,unknown,no
48,1910,413,management,married,primary,no,yes,no,unknown,29,may,2,-1,0,unknown,no
56,3172,139,management,married,tertiary,no,yes,no,cellular,5,feb,1,-1,0,unknown,no
51,872,82,blue-collar,married,primary,no,no,no,cellular,8,aug,2,-1,0,unknown,no
35,407,12,blue-collar,married,secondary,no,yes,no,cellular,20,apr,6,-1,0,unknown,no
40,100,221,admin.,single,secondary,no,yes,no,cellular,11,aug,1,461,1,success,yes
59,345,38,housemaid,married,secondary,no,no,no,unknown,9,jun,1,-1,0,unknown,no
44,2058,661,management,divorced,tertiary,no,no,yes,cellular,21,nov,1,-1,0,unknown,no
49,889,388,housemaid,married,primary,no,no,no,telephone,7,jul,1,-1,0,unknown,yes
35,0,151,admin.,married,tertiary,no,yes,no,cellular,28,jul,7,-1,0,unknown,no
41,51,140,management,married,tertiary,no,no,no,cellular,25,aug,8,-1,0,unknown,no
55,150,124,retired,married,primary,no,no,no,cellular,8,jul,1,-1,0,unknown,no
51,34,200,self-employed,married,secondary,yes,no,yes,cellular,7,jul,1,-1,0,unknown,no
27,795,101,services,single,secondary,no,no,no,cellular,6,feb,3,-1,0,unknown,no
57,282,261,blue-collar,married,primary,no,no,yes,cellular,7,jul,12,-1,0,unknown,no
51,2139,176,management,single,tertiary,no,no,no,cellular,17,nov,2,-1,0,unknown,no
38,-469,209,management,married,tertiary,no,yes,no,unknown,16,jun,12,-1,0,unknown,no
49,197,223,admin.,married,secondary,no,yes,no,cellular,13,apr,1,182,2,failure,yes
40,825,38,technician,single,tertiary,no,yes,no,cellular,20,apr,1,335,1,other,no
47,3232,541,housemaid,single,tertiary,no,no,no,telephone,6,oct,1,204,3,failure,no
48,1598,84,management,divorced,secondary,no,yes,no,unknown,29,may,1,-1,0,unknown,no
47,871,602,services,married,tertiary,no,no,no,cellular,22,aug,9,-1,0,unknown,no
56,83,26,services,married,secondary,no,no,no,cellular,27,aug,11,-1,0,unknown,no
29,1445,328,management,single,tertiary,no,no,no,cellular,26,apr,2,143,2,success,yes
38,226,762,technician,married,secondary,no,yes,no,unknown,30,may,3,-1,0,unknown,yes
32,-55,107,management,married,tertiary,no,yes,no,cellular,26,aug,4,-1,0,unknown,no
42,243,46,admin.,single,secondary,no,yes,no,unknown,14,may,5,-1,0,unknown,no
30,-336,128,blue-collar,married,primary,no,no,no,cellular,10,jul,6,-1,0,unknown,no
26,3672,360,admin.,single,tertiary,no,yes,no,unknown,29,may,5,-1,0,unknown,no
35,0,524,technician,married,secondary,no,yes,no,cellular,9,nov,1,96,5,success,yes
35,251,128,technician,married,secondary,no,yes,yes,unknown,1,jul,3,-1,0,unknown,no
35,44,310,self-employed,single,tertiary,no,no,no,cellular,7,sep,2,96,2,other,no
57,2887,819,blue-collar,married,secondary,no,no,no,cellular,21,aug,10,-1,0,unknown,yes
29,1992,202,admin.,single,secondary,no,no,no,cellular,8,jul,1,87,2,failure,no
32,2,144,blue-collar,single,secondary,no,no,no,unknown,9,may,2,-1,0,unknown,no
45,1415,311,technician,married,secondary,no,yes,no,cellular,24,jul,1,-1,0,unknown,no
51,297,415,management,single,tertiary,no,yes,no,cellular,15,may,4,375,1,failure,yes
31,1094,93,technician,single,secondary,no,yes,no,unknown,12,jun,8,-1,0,unknown,no
50,-84,101,self-employed,married,unknown,no,yes,no,unknown,6,may,1,-1,0,unknown,no
38,-1,72,blue-collar,single,secondary,no,yes,no,unknown,7,may,1,-1,0,unknown,no
37,347,282,management,married,tertiary,no,yes,no,cellular,22,jul,1,-1,0,unknown,no
35,1253,210,management,married,tertiary,no,yes,no,unknown,19,may,2,-1,0,unknown,no
37,4565,369,unemployed,married,unknown,no,no,no,cellular,4,sep,1,-1,0,unknown,no
28,781,125,management,single,tertiary,no,no,no,cellular,9,apr,6,-1,0,unknown,no
38,7124,301,management,married,tertiary,no,no,no,unknown,16,jun,6,-1,0,unknown,no
43,17555,14,management,married,secondary,no,no,no,cellular,26,aug,14,-1,0,unknown,no
43,5172,57,management,married,unknown,no,yes,no,unknown,29,may,3,-1,0,unknown,no
56,15520,420,management,married,tertiary,no,no,no,cellular,18,nov,1,-1,0,unknown,no
32,13711,638,technician,single,tertiary,no,yes,no,cellular,14,may,1,175,3,success,no
58,1533,137,management,divorced,tertiary,no,no,no,unknown,15,may,2,-1,0,unknown,no
47,286,557,management,married,tertiary,no,no,no,cellular,22,aug,7,-1,0,unknown,no
31,-219,66,blue-collar,single,secondary,no,yes,no,unknown,30,may,2,-1,0,unknown,no
38,0,206,management,married,tertiary,no,yes,no,unknown,20,may,1,-1,0,unknown,no
50,810,19,blue-collar,married,secondary,no,yes,no,unknown,14,may,14,-1,0,unknown,no
32,300,166,blue-collar,married,secondary,no,no,no,cellular,6,feb,2,-1,0,unknown,no
37,1175,102,services,single,secondary,no,yes,no,cellular,15,may,1,333,2,failure,no
39,0,46,management,married,tertiary,no,yes,no,unknown,2,jun,2,-1,0,unknown,no
40,113,126,services,married,secondary,no,yes,no,unknown,4,jun,1,-1,0,unknown,no
41,641,161,blue-collar,married,secondary,no,yes,no,unknown,13,may,1,-1,0,unknown,no
45,1477,355,technician,married,secondary,no,yes,no,cellular,8,jul,1,-1,0,unknown,no
31,0,40,admin.,married,secondary,no,yes,no,unknown,14,may,2,-1,0,unknown,no
54,8,143,services,married,primary,no,yes,no,cellular,14,may,1,-1,0,unknown,no
39,399,133,admin.,divorced,secondary,no,yes,yes,cellular,14,aug,2,-1,0,unknown,no
56,-435,185,admin.,divorced,secondary,yes,yes,yes,unknown,9,may,2,-1,0,unknown,no
35,2830,22,admin.,single,secondary,no,no,no,unknown,20,jun,12,-1,0,unknown,no
34,15,184,management,married,secondary,no,no,no,cellular,25,aug,7,-1,0,unknown,no
31,125,78,technician,single,secondary,no,no,no,cellular,22,aug,2,-1,0,unknown,no
38,45,125,technician,married,tertiary,no,no,no,cellular,22,jul,4,-1,0,unknown,no
41,13,189,technician,married,tertiary,no,no,no,unknown,5,jun,2,-1,0,unknown,no
44,0,300,entrepreneur,married,tertiary,no,yes,no,unknown,9,jul,1,-1,0,unknown,no
49,579,396,blue-collar,married,secondary,no,yes,no,unknown,28,may,1,-1,0,unknown,no
30,432,340,services,single,secondary,no,yes,no,unknown,20,may,3,-1,0,unknown,no
31,1987,55,services,single,secondary,no,yes,no,telephone,20,nov,2,-1,0,unknown,no
34,857,238,management,married,secondary,no,yes,no,cellular,22,aug,6,-1,0,unknown,no
70,15834,172,retired,married,tertiary,no,no,no,cellular,5,apr,3,186,1,failure,no
45,3370,36,management,married,tertiary,no,no,no,unknown,12,jun,3,-1,0,unknown,no
31,6290,303,management,married,tertiary,no,no,no,cellular,20,nov,2,-1,0,unknown,no
57,808,417,admin.,married,secondary,no,no,no,cellular,14,jul,3,-1,0,unknown,no
40,4075,162,services,married,unknown,no,yes,no,unknown,16,jun,3,-1,0,unknown,no
28,373,10,blue-collar,married,secondary,no,yes,no,cellular,14,may,9,344,1,failure,no
44,-101,99,admin.,single,secondary,no,yes,no,cellular,10,jul,1,-1,0,unknown,no
49,3250,32,services,divorced,secondary,no,no,no,unknown,16,jun,3,-1,0,unknown,no
46,1375,308,management,married,tertiary,no,yes,no,cellular,17,nov,3,-1,0,unknown,no
34,180,298,management,married,tertiary,no,no,no,cellular,16,jun,3,-1,0,unknown,no
58,175,92,technician,married,secondary,no,no,no,cellular,12,aug,4,-1,0,unknown,no
52,381,288,services,married,secondary,no,no,yes,cellular,25,aug,12,-1,0,unknown,no
27,2171,130,blue-collar,married,secondary,no,yes,no,cellular,16,apr,1,323,1,other,no
48,340,255,technician,married,secondary,no,yes,no,cellular,28,jan,2,-1,0,unknown,no
33,10,167,technician,divorced,secondary,yes,yes,yes,cellular,18,nov,5,-1,0,unknown,no
